id,LabelText,X,Y,Font,FontSize,Fill,SS_Table
2538,96,517.999,417.353,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2539,97,477.865,446.25,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2540,98,427.479,420.759,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2541,99,424.979,431.137,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2542,10,396.037,456.274,MyriadPro-Regular,4,#7F141D,THET8_LSU
2543,100,501.736,494.481,MyriadPro-Regular,4,#7F141D,THET8_LSU
2544,1000,188.845,390.198,MyriadPro-Regular,4,#7F141D,THET8_LSU
2545,1010,168.764,374,MyriadPro-Regular,4,#7F141D,THET8_LSU
2546,1020,159.094,365.644,MyriadPro-Regular,4,#7F141D,THET8_LSU
2547,1030,121.112,335.407,MyriadPro-Regular,4,#7F141D,THET8_LSU
2548,1040,100.999,317.431,MyriadPro-Regular,4,#7F141D,THET8_LSU
2549,1050,87.606,287.859,MyriadPro-Regular,4,#7F141D,THET8_LSU
2550,1060,74.251,280.093,MyriadPro-Regular,4,#7F141D,THET8_LSU
2551,1070,55.077,258.086,MyriadPro-Regular,4,#7F141D,THET8_LSU
2552,1080,87.636,256.974,MyriadPro-Regular,4,#7F141D,THET8_LSU
2553,1090,120.084,254.946,MyriadPro-Regular,4,#7F141D,THET8_LSU
2554,110,483.487,511.144,MyriadPro-Regular,4,#7F141D,THET8_LSU
2555,1100,114,278.876,MyriadPro-Regular,4,#7F141D,THET8_LSU
2556,1110,116.648,294.582,MyriadPro-Regular,4,#7F141D,THET8_LSU
2557,1120,134.698,309.478,MyriadPro-Regular,4,#7F141D,THET8_LSU
2558,1130,153.609,310.267,MyriadPro-Regular,4,#7F141D,THET8_LSU
2559,1140,180.503,337.876,MyriadPro-Regular,4,#7F141D,THET8_LSU
2560,1150,192.999,360.173,MyriadPro-Regular,4,#7F141D,THET8_LSU
2561,1160,218.3,383.519,MyriadPro-Regular,4,#7F141D,THET8_LSU
2562,1170,214.111,378.388,MyriadPro-Regular,4,#7F141D,THET8_LSU
2563,1180,244.589,382.965,MyriadPro-Regular,4,#7F141D,THET8_LSU
2564,1190,255.999,408.273,MyriadPro-Regular,4,#7F141D,THET8_LSU
2565,120,480.323,528.608,MyriadPro-Regular,4,#7F141D,THET8_LSU
2566,1200,263.435,392.171,MyriadPro-Regular,4,#7F141D,THET8_LSU
2567,1210,242.873,376.998,MyriadPro-Regular,4,#7F141D,THET8_LSU
2568,1220,233.727,335.069,MyriadPro-Regular,4,#7F141D,THET8_LSU
2569,1230,262.423,346.681,MyriadPro-Regular,4,#7F141D,THET8_LSU
2570,1240,267.045,362.889,MyriadPro-Regular,4,#7F141D,THET8_LSU
2571,1250,295.076,372.853,MyriadPro-Regular,4,#7F141D,THET8_LSU
2572,1260,314.873,379.625,MyriadPro-Regular,4,#7F141D,THET8_LSU
2573,1270,302.069,361.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2574,1280,289.318,361.547,MyriadPro-Regular,4,#7F141D,THET8_LSU
2575,1290,272.834,345.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2576,1300,264.072,336.221,MyriadPro-Regular,4,#7F141D,THET8_LSU
2577,1310,242.873,320.272,MyriadPro-Regular,4,#7F141D,THET8_LSU
2578,1320,230.998,327.72,MyriadPro-Regular,4,#7F141D,THET8_LSU
2579,1330,198.201,321.89,MyriadPro-Regular,4,#7F141D,THET8_LSU
2580,1340,211.999,303.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2581,1350,208.1,288,MyriadPro-Regular,4,#7F141D,THET8_LSU
2582,1360,192.644,308.509,MyriadPro-Regular,4,#7F141D,THET8_LSU
2583,1370,164.386,292.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2584,1380,185.092,270.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2585,1390,174.745,256,MyriadPro-Regular,4,#7F141D,THET8_LSU
2586,140,525.37,526.61,MyriadPro-Regular,4,#7F141D,THET8_LSU
2587,1400,205.128,244.008,MyriadPro-Regular,4,#7F141D,THET8_LSU
2588,1410,213.499,235.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2589,1420,236.084,210.399,MyriadPro-Regular,4,#7F141D,THET8_LSU
2590,1430,251.756,184.829,MyriadPro-Regular,4,#7F141D,THET8_LSU
2591,1440,251.756,152,MyriadPro-Regular,4,#7F141D,THET8_LSU
2592,1450,239.414,139.892,MyriadPro-Regular,4,#7F141D,THET8_LSU
2593,1460,239.414,113.94,MyriadPro-Regular,4,#7F141D,THET8_LSU
2594,1470,249.071,108.3,MyriadPro-Regular,4,#7F141D,THET8_LSU
2595,1480,252.316,83.748,MyriadPro-Regular,4,#7F141D,THET8_LSU
2596,1490,234.193,88.05,MyriadPro-Regular,4,#7F141D,THET8_LSU
2597,150,506.577,552.056,MyriadPro-Regular,4,#7F141D,THET8_LSU
2598,1500,237.309,61.846,MyriadPro-Regular,4,#7F141D,THET8_LSU
2599,1510,280.412,76.715,MyriadPro-Regular,4,#7F141D,THET8_LSU
2600,1520,281.815,109.954,MyriadPro-Regular,4,#7F141D,THET8_LSU
2601,1530,289.151,115.903,MyriadPro-Regular,4,#7F141D,THET8_LSU
2602,1540,286.123,139,MyriadPro-Regular,4,#7F141D,THET8_LSU
2603,1550,279.241,148.923,MyriadPro-Regular,4,#7F141D,THET8_LSU
2604,1560,279.295,184.314,MyriadPro-Regular,4,#7F141D,THET8_LSU
2605,1570,273.728,216.389,MyriadPro-Regular,4,#7F141D,THET8_LSU
2606,1580,262.506,227.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2607,1590,240.48,247.977,MyriadPro-Regular,4,#7F141D,THET8_LSU
2608,1600,230.712,266.431,MyriadPro-Regular,4,#7F141D,THET8_LSU
2609,1610,268.406,285.478,MyriadPro-Regular,4,#7F141D,THET8_LSU
2610,1620,269.409,304.187,MyriadPro-Regular,4,#7F141D,THET8_LSU
2611,1630,277.578,297.322,MyriadPro-Regular,4,#7F141D,THET8_LSU
2612,1640,296.269,317.837,MyriadPro-Regular,4,#7F141D,THET8_LSU
2613,1650,301.175,330.786,MyriadPro-Regular,4,#7F141D,THET8_LSU
2614,1660,316.104,312.399,MyriadPro-Regular,4,#7F141D,THET8_LSU
2615,1670,322.905,303.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2616,1680,299.67,289.731,MyriadPro-Regular,4,#7F141D,THET8_LSU
2617,1690,264.647,281.47,MyriadPro-Regular,4,#7F141D,THET8_LSU
2618,1700,277.954,257.769,MyriadPro-Regular,4,#7F141D,THET8_LSU
2619,1710,288.032,255.374,MyriadPro-Regular,4,#7F141D,THET8_LSU
2620,1720,286.644,225.251,MyriadPro-Regular,4,#7F141D,THET8_LSU
2621,1740,312.335,218.201,MyriadPro-Regular,4,#7F141D,THET8_LSU
2622,1750,314.873,261.494,MyriadPro-Regular,4,#7F141D,THET8_LSU
2623,1760,327.492,270.598,MyriadPro-Regular,4,#7F141D,THET8_LSU
2624,1770,329.013,264.799,MyriadPro-Regular,4,#7F141D,THET8_LSU
2625,1780,317.092,256.392,MyriadPro-Regular,4,#7F141D,THET8_LSU
2626,1790,324.767,236.156,MyriadPro-Regular,4,#7F141D,THET8_LSU
2627,180,510.947,581.68,MyriadPro-Regular,4,#7F141D,THET8_LSU
2628,1800,328.03,208.74,MyriadPro-Regular,4,#7F141D,THET8_LSU
2629,1810,351.499,178.683,MyriadPro-Regular,4,#7F141D,THET8_LSU
2630,1820,354.524,220.319,MyriadPro-Regular,4,#7F141D,THET8_LSU
2631,1830,356.641,234.815,MyriadPro-Regular,4,#7F141D,THET8_LSU
2632,1840,360.579,215.45,MyriadPro-Regular,4,#7F141D,THET8_LSU
2633,1850,360.565,195.665,MyriadPro-Regular,4,#7F141D,THET8_LSU
2634,1860,362.265,165.995,MyriadPro-Regular,4,#7F141D,THET8_LSU
2635,1880,387.706,162.287,MyriadPro-Regular,4,#7F141D,THET8_LSU
2636,1890,391.963,191.18,MyriadPro-Regular,4,#7F141D,THET8_LSU
2637,190,513.904,596.02,MyriadPro-Regular,4,#7F141D,THET8_LSU
2638,1900,390.365,217.775,MyriadPro-Regular,4,#7F141D,THET8_LSU
2639,1910,383.764,224.369,MyriadPro-Regular,4,#7F141D,THET8_LSU
2640,1920,404.634,237.595,MyriadPro-Regular,4,#7F141D,THET8_LSU
2641,1930,388.596,259.934,MyriadPro-Regular,4,#7F141D,THET8_LSU
2642,1940,394.595,282.298,MyriadPro-Regular,4,#7F141D,THET8_LSU
2643,1950,376.616,305.981,MyriadPro-Regular,4,#7F141D,THET8_LSU
2644,1960,364.074,279.501,MyriadPro-Regular,4,#7F141D,THET8_LSU
2645,1970,363.865,262.696,MyriadPro-Regular,4,#7F141D,THET8_LSU
2646,1980,357.221,257.015,MyriadPro-Regular,4,#7F141D,THET8_LSU
2647,1990,356.6,291.857,MyriadPro-Regular,4,#7F141D,THET8_LSU
2648,20,394.91,451,MyriadPro-Regular,4,#7F141D,THET8_LSU
2649,200,519.078,627.892,MyriadPro-Regular,4,#7F141D,THET8_LSU
2650,2000,340.999,327.79,MyriadPro-Regular,4,#7F141D,THET8_LSU
2651,2010,323.731,343.691,MyriadPro-Regular,4,#7F141D,THET8_LSU
2652,2020,343.378,364.759,MyriadPro-Regular,4,#7F141D,THET8_LSU
2653,2030,345.154,341.313,MyriadPro-Regular,4,#7F141D,THET8_LSU
2654,2040,366.982,362.634,MyriadPro-Regular,4,#7F141D,THET8_LSU
2655,2050,378.232,343.61,MyriadPro-Regular,4,#7F141D,THET8_LSU
2656,2060,396.517,297.973,MyriadPro-Regular,4,#7F141D,THET8_LSU
2657,2070,402.483,262.928,MyriadPro-Regular,4,#7F141D,THET8_LSU
2658,2080,406.972,220,MyriadPro-Regular,4,#7F141D,THET8_LSU
2659,2090,404.787,195.306,MyriadPro-Regular,4,#7F141D,THET8_LSU
2660,210,494.073,612.259,MyriadPro-Regular,4,#7F141D,THET8_LSU
2661,2100,402.172,155.993,MyriadPro-Regular,4,#7F141D,THET8_LSU
2662,2110,396.94,131.098,MyriadPro-Regular,4,#7F141D,THET8_LSU
2663,2120,425.784,106.505,MyriadPro-Regular,4,#7F141D,THET8_LSU
2664,2130,438.269,106.511,MyriadPro-Regular,4,#7F141D,THET8_LSU
2665,2140,435.084,78.921,MyriadPro-Regular,4,#7F141D,THET8_LSU
2666,2150,465.039,75.28,MyriadPro-Regular,4,#7F141D,THET8_LSU
2667,2160,463.672,106.914,MyriadPro-Regular,4,#7F141D,THET8_LSU
2668,2170,450.481,137.749,MyriadPro-Regular,4,#7F141D,THET8_LSU
2669,2180,432.592,134.902,MyriadPro-Regular,4,#7F141D,THET8_LSU
2670,2190,432.997,160.049,MyriadPro-Regular,4,#7F141D,THET8_LSU
2671,220,464.999,620,MyriadPro-Regular,4,#7F141D,THET8_LSU
2672,2200,443.714,174.245,MyriadPro-Regular,4,#7F141D,THET8_LSU
2673,2220,441.232,194.82,MyriadPro-Regular,4,#7F141D,THET8_LSU
2674,2230,429.941,200,MyriadPro-Regular,4,#7F141D,THET8_LSU
2675,2250,430.672,206.602,MyriadPro-Regular,4,#7F141D,THET8_LSU
2676,2270,458.835,192.435,MyriadPro-Regular,4,#7F141D,THET8_LSU
2677,2280,465.11,220.32,MyriadPro-Regular,4,#7F141D,THET8_LSU
2678,2290,467.828,207.573,MyriadPro-Regular,4,#7F141D,THET8_LSU
2679,230,430.335,607.438,MyriadPro-Regular,4,#7F141D,THET8_LSU
2680,2300,469.08,196.381,MyriadPro-Regular,4,#7F141D,THET8_LSU
2681,2310,469.906,160.049,MyriadPro-Regular,4,#7F141D,THET8_LSU
2682,2320,489.042,172,MyriadPro-Regular,4,#7F141D,THET8_LSU
2683,2330,505.193,187.224,MyriadPro-Regular,4,#7F141D,THET8_LSU
2684,2340,496.538,204.462,MyriadPro-Regular,4,#7F141D,THET8_LSU
2685,2350,502.131,216.854,MyriadPro-Regular,4,#7F141D,THET8_LSU
2686,2360,523.264,241.383,MyriadPro-Regular,4,#7F141D,THET8_LSU
2687,2370,495.93,240.714,MyriadPro-Regular,4,#7F141D,THET8_LSU
2688,2390,472.745,254.553,MyriadPro-Regular,4,#7F141D,THET8_LSU
2689,240,453.512,598.917,MyriadPro-Regular,4,#7F141D,THET8_LSU
2690,2400,469.5,259.826,MyriadPro-Regular,4,#7F141D,THET8_LSU
2691,2420,441.266,259.607,MyriadPro-Regular,4,#7F141D,THET8_LSU
2692,2440,434.704,265.086,MyriadPro-Regular,4,#7F141D,THET8_LSU
2693,2450,437.743,271.147,MyriadPro-Regular,4,#7F141D,THET8_LSU
2694,2460,472.443,272.731,MyriadPro-Regular,4,#7F141D,THET8_LSU
2695,2470,505.893,261.971,MyriadPro-Regular,4,#7F141D,THET8_LSU
2696,2480,507.201,286.423,MyriadPro-Regular,4,#7F141D,THET8_LSU
2697,2490,478.601,296.868,MyriadPro-Regular,4,#7F141D,THET8_LSU
2698,250,458.08,565.141,MyriadPro-Regular,4,#7F141D,THET8_LSU
2699,2500,475.731,311.019,MyriadPro-Regular,4,#7F141D,THET8_LSU
2700,2510,481.81,330.134,MyriadPro-Regular,4,#7F141D,THET8_LSU
2701,2520,512.951,339.763,MyriadPro-Regular,4,#7F141D,THET8_LSU
2702,2530,546.167,340.061,MyriadPro-Regular,4,#7F141D,THET8_LSU
2703,2540,526.81,364.619,MyriadPro-Regular,4,#7F141D,THET8_LSU
2704,2550,517.684,375.921,MyriadPro-Regular,4,#7F141D,THET8_LSU
2705,2560,490.159,371.923,MyriadPro-Regular,4,#7F141D,THET8_LSU
2706,2570,482.312,359.397,MyriadPro-Regular,4,#7F141D,THET8_LSU
2707,2580,463.672,346.681,MyriadPro-Regular,4,#7F141D,THET8_LSU
2708,2590,443.81,349.603,MyriadPro-Regular,4,#7F141D,THET8_LSU
2709,260,431.499,581.264,MyriadPro-Regular,4,#7F141D,THET8_LSU
2710,2600,417.295,357.181,MyriadPro-Regular,4,#7F141D,THET8_LSU
2711,2610,415.866,347.477,MyriadPro-Regular,4,#7F141D,THET8_LSU
2712,2620,400.499,365.298,MyriadPro-Regular,4,#7F141D,THET8_LSU
2713,2630,399.295,387.142,MyriadPro-Regular,4,#7F141D,THET8_LSU
2714,2640,437.269,385.532,MyriadPro-Regular,4,#7F141D,THET8_LSU
2715,2650,446.225,377.147,MyriadPro-Regular,4,#7F141D,THET8_LSU
2716,2670,476.331,377.642,MyriadPro-Regular,4,#7F141D,THET8_LSU
2717,2680,477.198,388.732,MyriadPro-Regular,4,#7F141D,THET8_LSU
2718,2690,517.999,388.867,MyriadPro-Regular,4,#7F141D,THET8_LSU
2719,270,423.362,593.232,MyriadPro-Regular,4,#7F141D,THET8_LSU
2720,2700,541.214,388.732,MyriadPro-Regular,4,#7F141D,THET8_LSU
2721,2710,529.363,413.37,MyriadPro-Regular,4,#7F141D,THET8_LSU
2722,2720,502.553,416.428,MyriadPro-Regular,4,#7F141D,THET8_LSU
2723,2730,475.731,413.454,MyriadPro-Regular,4,#7F141D,THET8_LSU
2724,2740,479.791,428.578,MyriadPro-Regular,4,#7F141D,THET8_LSU
2725,2750,473.499,462.379,MyriadPro-Regular,4,#7F141D,THET8_LSU
2726,2760,444.073,432.86,MyriadPro-Regular,4,#7F141D,THET8_LSU
2727,2770,439.91,417,MyriadPro-Regular,4,#7F141D,THET8_LSU
2728,2790,409.062,412.678,MyriadPro-Regular,4,#7F141D,THET8_LSU
2729,280,441.715,629.531,MyriadPro-Regular,4,#7F141D,THET8_LSU
2730,2810,415.999,434.149,MyriadPro-Regular,4,#7F141D,THET8_LSU
2731,2820,432.391,435,MyriadPro-Regular,4,#7F141D,THET8_LSU
2732,2830,437.993,455.308,MyriadPro-Regular,4,#7F141D,THET8_LSU
2733,2840,438.891,475.593,MyriadPro-Regular,4,#7F141D,THET8_LSU
2734,2850,444.315,507.586,MyriadPro-Regular,4,#7F141D,THET8_LSU
2735,2860,412.304,524.703,MyriadPro-Regular,4,#7F141D,THET8_LSU
2736,2870,411.222,491.368,MyriadPro-Regular,4,#7F141D,THET8_LSU
2737,290,460.242,640.646,MyriadPro-Regular,4,#7F141D,THET8_LSU
2738,2900,414.607,476.009,MyriadPro-Regular,4,#7F141D,THET8_LSU
2739,30,397.922,499.741,MyriadPro-Regular,4,#7F141D,THET8_LSU
2740,300,481.713,635.644,MyriadPro-Regular,4,#7F141D,THET8_LSU
2741,310,505.097,625.274,MyriadPro-Regular,4,#7F141D,THET8_LSU
2742,320,514.943,643.566,MyriadPro-Regular,4,#7F141D,THET8_LSU
2743,330,507.615,680.532,MyriadPro-Regular,4,#7F141D,THET8_LSU
2744,340,479.791,663.848,MyriadPro-Regular,4,#7F141D,THET8_LSU
2745,350,460.5,662.917,MyriadPro-Regular,4,#7F141D,THET8_LSU
2746,360,420.249,644.902,MyriadPro-Regular,4,#7F141D,THET8_LSU
2747,370,402.885,610.599,MyriadPro-Regular,4,#7F141D,THET8_LSU
2748,380,381.473,617,MyriadPro-Regular,4,#7F141D,THET8_LSU
2749,390,352.478,605.046,MyriadPro-Regular,4,#7F141D,THET8_LSU
2750,40,426.026,533.691,MyriadPro-Regular,4,#7F141D,THET8_LSU
2751,400,376.823,588.894,MyriadPro-Regular,4,#7F141D,THET8_LSU
2752,410,382.788,577.352,MyriadPro-Regular,4,#7F141D,THET8_LSU
2753,420,407.999,572.493,MyriadPro-Regular,4,#7F141D,THET8_LSU
2754,430,415.889,564.49,MyriadPro-Regular,4,#7F141D,THET8_LSU
2755,440,405.596,548.394,MyriadPro-Regular,4,#7F141D,THET8_LSU
2756,450,389.676,553.766,MyriadPro-Regular,4,#7F141D,THET8_LSU
2757,460,355.903,538.62,MyriadPro-Regular,4,#7F141D,THET8_LSU
2758,470,361.912,518.451,MyriadPro-Regular,4,#7F141D,THET8_LSU
2759,480,351.897,520.34,MyriadPro-Regular,4,#7F141D,THET8_LSU
2760,50,442.458,534.608,MyriadPro-Regular,4,#7F141D,THET8_LSU
2761,500,352.302,494.016,MyriadPro-Regular,4,#7F141D,THET8_LSU
2762,510,370.917,492.557,MyriadPro-Regular,4,#7F141D,THET8_LSU
2763,520,371.732,448.098,MyriadPro-Regular,4,#7F141D,THET8_LSU
2764,530,385.1,400,MyriadPro-Regular,4,#7F141D,THET8_LSU
2765,560,354.651,391.228,MyriadPro-Regular,4,#7F141D,THET8_LSU
2766,570,342.912,411,MyriadPro-Regular,4,#7F141D,THET8_LSU
2767,580,332.209,392.603,MyriadPro-Regular,4,#7F141D,THET8_LSU
2768,590,328.106,430.348,MyriadPro-Regular,4,#7F141D,THET8_LSU
2769,60,458.187,528.608,MyriadPro-Regular,4,#7F141D,THET8_LSU
2770,600,329.011,460.315,MyriadPro-Regular,4,#7F141D,THET8_LSU
2771,610,352.661,469.231,MyriadPro-Regular,4,#7F141D,THET8_LSU
2772,620,339.945,494.946,MyriadPro-Regular,4,#7F141D,THET8_LSU
2773,630,327.276,498.331,MyriadPro-Regular,4,#7F141D,THET8_LSU
2774,640,293.287,488.679,MyriadPro-Regular,4,#7F141D,THET8_LSU
2775,650,295.418,467.394,MyriadPro-Regular,4,#7F141D,THET8_LSU
2776,660,302.99,451.18,MyriadPro-Regular,4,#7F141D,THET8_LSU
2777,670,300.113,439.944,MyriadPro-Regular,4,#7F141D,THET8_LSU
2778,680,284.192,468.208,MyriadPro-Regular,4,#7F141D,THET8_LSU
2779,690,280.938,500.555,MyriadPro-Regular,4,#7F141D,THET8_LSU
2780,70,450.237,513.196,MyriadPro-Regular,4,#7F141D,THET8_LSU
2781,700,284.684,529.226,MyriadPro-Regular,4,#7F141D,THET8_LSU
2782,710,307.599,549.733,MyriadPro-Regular,4,#7F141D,THET8_LSU
2783,720,290.157,567.579,MyriadPro-Regular,4,#7F141D,THET8_LSU
2784,730,270.733,548.875,MyriadPro-Regular,4,#7F141D,THET8_LSU
2785,740,257.955,559.012,MyriadPro-Regular,4,#7F141D,THET8_LSU
2786,750,224.822,548.019,MyriadPro-Regular,4,#7F141D,THET8_LSU
2787,760,249.117,531.78,MyriadPro-Regular,4,#7F141D,THET8_LSU
2788,770,255.524,510.812,MyriadPro-Regular,4,#7F141D,THET8_LSU
2789,780,253.297,506.6,MyriadPro-Regular,4,#7F141D,THET8_LSU
2790,790,244.589,473.329,MyriadPro-Regular,4,#7F141D,THET8_LSU
2791,80,467.654,492.557,MyriadPro-Regular,4,#7F141D,THET8_LSU
2792,800,265.404,448.688,MyriadPro-Regular,4,#7F141D,THET8_LSU
2793,810,273.779,432.235,MyriadPro-Regular,4,#7F141D,THET8_LSU
2794,820,263.999,437.5,MyriadPro-Regular,4,#7F141D,THET8_LSU
2795,830,253.537,465.649,MyriadPro-Regular,4,#7F141D,THET8_LSU
2796,840,244.894,467.372,MyriadPro-Regular,4,#7F141D,THET8_LSU
2797,850,234.874,500.421,MyriadPro-Regular,4,#7F141D,THET8_LSU
2798,860,224.337,528.454,MyriadPro-Regular,4,#7F141D,THET8_LSU
2799,870,222.924,557.815,MyriadPro-Regular,4,#7F141D,THET8_LSU
2800,880,222.871,591.14,MyriadPro-Regular,4,#7F141D,THET8_LSU
2801,90,491.107,462.32,MyriadPro-Regular,4,#7F141D,THET8_LSU
2802,900,195.654,580.483,MyriadPro-Regular,4,#7F141D,THET8_LSU
2803,910,196.17,548.26,MyriadPro-Regular,4,#7F141D,THET8_LSU
2804,920,202.623,511.301,MyriadPro-Regular,4,#7F141D,THET8_LSU
2805,930,211.186,485.288,MyriadPro-Regular,4,#7F141D,THET8_LSU
2806,940,220.084,466,MyriadPro-Regular,4,#7F141D,THET8_LSU
2807,950,188.297,456.673,MyriadPro-Regular,4,#7F141D,THET8_LSU
2808,960,158.631,444.282,MyriadPro-Regular,4,#7F141D,THET8_LSU
2809,970,187.999,432.235,MyriadPro-Regular,4,#7F141D,THET8_LSU
2810,980,179.775,411.188,MyriadPro-Regular,4,#7F141D,THET8_LSU
2811,990,203.928,400.486,MyriadPro-Regular,4,#7F141D,THET8_LSU
2812,a,405.93,591.608,MyriadPro-Bold,9,#231F20,THET8_LSU
2813,a,326.81,670.017,MyriadPro-Bold,9,#231F20,THET8_LSU
2814,b,272.827,670.017,MyriadPro-Bold,9,#231F20,THET8_LSU
2815,b,302.99,459.754,MyriadPro-Bold,9,#231F20,THET8_LSU
2816,5S,52.46,494.35,MyriadPro-Regular,24,#8DC641,THET8_LSU
2817,1,106.516,509.988,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2818,2,89.573,447.841,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2819,3,67.013,430.486,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2820,4,146.593,475.822,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2821,5,111.844,473.973,MyriadPro-Regular,7,#0D72BA,THET8_LSU
2822,Thermus thermophilus,396.649,731,MyriadPro-It,18,#231F20,THET8_LSU
2823,large subunit ribosomal RNA,394.268,748.334,MyriadPro-Regular,12,#231F20,THET8_LSU
2824,10,81.12,496.772,MyriadPro-Regular,4,#7F141D,THET8_LSU
2825,100,133.39,485.288,MyriadPro-Regular,4,#7F141D,THET8_LSU
2826,110,105.888,494.016,MyriadPro-Regular,4,#7F141D,THET8_LSU
2827,120,105.888,524.753,MyriadPro-Regular,4,#7F141D,THET8_LSU
2828,20,66.172,471.429,MyriadPro-Regular,4,#7F141D,THET8_LSU
2829,30,43.555,451.832,MyriadPro-Regular,4,#7F141D,THET8_LSU
2830,40,27.29,419.003,MyriadPro-Regular,4,#7F141D,THET8_LSU
2831,50,56.528,428.072,MyriadPro-Regular,4,#7F141D,THET8_LSU
2832,60,79.284,450.248,MyriadPro-Regular,4,#7F141D,THET8_LSU
2833,70,98.344,461.565,MyriadPro-Regular,4,#7F141D,THET8_LSU
2834,80,128.452,453.466,MyriadPro-Regular,4,#7F141D,THET8_LSU
2835,90,155.746,469.231,MyriadPro-Regular,4,#7F141D,THET8_LSU
2836,3''m,368.607,514.322,MyriadPro-Regular,24,#0BA34A,THET8_SSU
2837,C,169.715,218.073,MyriadPro-Regular,24,#B27643,THET8_SSU
2838,3''M,452.935,279.81,MyriadPro-Regular,24,#F499C1,THET8_SSU
2839,5'',112.414,464.132,MyriadPro-Regular,24,#5AA0D7,THET8_SSU
2840,1,280.928,382.731,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2841,2,316.913,367.283,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2842,3,253.11,384.971,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2843,4,227.617,412.316,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2844,5,229.205,436.801,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2845,6,263.608,424.863,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2846,7,234.692,546.014,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2847,8,271.377,595.905,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2848,9,231.909,658.861,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2849,10,172.184,609.494,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2850,11,178.35,568.572,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2851,12,159.939,514.943,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2852,13,174.081,473.489,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2853,14,184.929,443.496,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2854,15,159.417,425.709,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2855,16,143.879,379.802,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2856,17,146.298,333.614,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2857,18,207.629,324.924,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2858,19,280.378,310.727,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2859,20,228.893,283.956,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2860,21,165.879,284.163,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2861,22,210.269,212.182,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2862,23,209.441,158.307,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2863,24,295.437,251.164,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2864,25,314.869,298.94,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2865,26,334.113,285.715,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2866,27,325.935,359.104,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2867,28,345.874,404.333,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2868,29,388.976,366.99,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2869,30,393.382,353.969,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2870,31,378.833,351.434,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2871,32,424.098,287.963,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2872,33,355.375,266.769,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2873,34,390.473,207.935,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2874,35,384.182,197.245,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2875,36,349.711,180.576,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2876,37,379.553,132.623,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2877,38,431.759,165.64,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2878,39,485.216,195.1,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2879,40,469.553,224.469,MyriadPro-Regular,7,#0D72BA,THET8_SSU
2880,41,462.512,325.61,MyriadPro-Regular,7,#0D72BA,THET8_SSU
